date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:09	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:09%20GMT	https://www.sobatbangun.com/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/loginc18f	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:10	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5a5.delayed	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:10	30694/30694	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:10%20GMT	https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login8b3a.html	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:11	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:11%20GMT	https://www.sobatbangun.com/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login3923	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:12	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:12%20GMT	https://www.sobatbangun.com/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login3923	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:13	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:13%20GMT	https://www.sobatbangun.com/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login3923	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:14	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5aa.delayed	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:14	33338/33338	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:14%20GMT	https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login62c0.html	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:15	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:15%20GMT	https://www.sobatbangun.com/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login3c00	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:16	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:16%20GMT	https://www.sobatbangun.com/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login3c00	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:17	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:17%20GMT	https://www.sobatbangun.com/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login3c00	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:18	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5af.delayed	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:18	31014/31014	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:18%20GMT	https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login9992.html	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:19	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:19%20GMT	https://www.sobatbangun.com/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/logine151	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:20	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:20%20GMT	https://www.sobatbangun.com/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/logine151	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:21	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:21%20GMT	https://www.sobatbangun.com/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/logine151	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:22	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5b4.delayed	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:22	31401/31401	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:22%20GMT	https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login9244.html	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:23	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:23%20GMT	https://www.sobatbangun.com/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login8b3a	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:24	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:24%20GMT	https://www.sobatbangun.com/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login8b3a	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:25	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:25%20GMT	https://www.sobatbangun.com/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login8b3a	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:26	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5b9.delayed	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:26	30934/30934	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:26%20GMT	https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login6a5d.html	(from https://www.sobatbangun.com/en/login?p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:27	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:27%20GMT	https://www.sobatbangun.com/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login62c0	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:28	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:28%20GMT	https://www.sobatbangun.com/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login62c0	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:29	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:29%20GMT	https://www.sobatbangun.com/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login62c0	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:30	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5be.delayed	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:30	33597/33597	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:30%20GMT	https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/loginc76a.html	(from https://www.sobatbangun.com/en/login?p_p_id=com_liferay_login_web_portlet_LoginPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_state_rcv=1&_com_liferay_login_web_portlet_LoginPortlet_mvcRenderCommandName=%2Flogin%2Fforgot_passwordwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:31	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:31%20GMT	https://www.sobatbangun.com/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login9992	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:32	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:32%20GMT	https://www.sobatbangun.com/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login9992	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:33	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:33%20GMT	https://www.sobatbangun.com/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login9992	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:34	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5c3.delayed	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:34	31254/31254	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:55:34%20GMT	https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login9fa5.html	(from https://www.sobatbangun.com/en/login?request_p_p_idwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:35	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:35%20GMT	https://www.sobatbangun.com/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login9244	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:36	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:36%20GMT	https://www.sobatbangun.com/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login9244	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:37	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:55:37%20GMT	https://www.sobatbangun.com/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/login9244	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
23:55:38	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/registration.5c8.delayed	(from https://www.sobatbangun.com/en/login?request_p_p_id=renovationwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.comwww.sobatbangun.com)
